p1	p2
通货膨胀是一种货币现象，过量的货币追逐有限的商品。	通货膨胀是一种过量的货币追逐有限的商品的货币现象。
刮风的天气。	刮风天。
既然情况都了解清楚了，为什么却还要死抓住人家这些小问题不放呢？	既然情况都了解清楚了，为什么还不放过人家这些小问题呢？
路上很滑，他摔倒了。	由于路上很滑，因而他摔倒了。
我两手空空，既不愿让悲鸿知道，以免他焦虑，又不愿开口向人求助。	我两手空空，既不愿让悲鸿知道，以免他焦虑，也不愿开口向人求助。
来的人很多，会场一会儿就坐满了。	来的人很多，会场不一会儿就坐满了。
你除非答应我的条件，我才告诉你。	你只有答应我的条件，我才告诉你。
她用的护肤品和你一样高档。	她用的护肤品和你的一样，都很高档。
唉！天知道！	唉，谁知道呢！
我不能不去北京。	我一定要去北京。
我羊肉不吃，吃牛肉。	我吃牛肉不吃羊肉。
我不知道该信哪一种说法，因此也就无法判断，。	不知道该信哪一种说法，导致我无法判断。
这笔钱我还他。	我会还他这笔钱。
请进！	请您进来吧！
狐狸心里想，我先说些好话哄哄你，让你放松警惕；狐狸心里又想，等你放松警惕后，我在想办法把你嘴里的肉弄到手。	狐狸心里不光想，我先说些好话哄哄你，让你放松警惕；狐狸心里更想，等你放松警惕后，我在想办法把你嘴里的肉弄到手。
我跟她一样，是南方人。	跟她一样，我也是南方人。
他说起话来没个完。	他很喜欢说话。
他一边上学，一边打工挣学费。	他边打工挣学费边上学。
他一路上没说话。	一路上他都没说话。
我的老天爷呀！	我的天呀！
还了他五十块钱。	还给了他五十块钱。
坐在台下的母亲发现，女儿小兰的眼中闪动着泪光。	女儿小兰的眼中闪动着泪光被坐在台下的母亲发现了。
咱俩谁跟谁呀。	咱哥俩谁跟谁呀。
人人都看见她了。	没有人没看见他。
那是力争上游的一种树，笔直的干，笔直的枝。	它的干和枝都是笔直的，是力争上游的一种树。
事情险些没办成。	事情办成了。
他刚才是在这儿来着。	他刚才在这里。
我们无论评价什么样的历史人物，都必须全面的看待，不但要看到他们的历史功绩和贡献，而且要看到他们的过失和负面影响，否则，就不可能做出全面、客观的评价。	我们不管评价什么样的历史人物，总是必须全面的看待，不但要看到他们的历史功绩和贡献，而且要看到他们的过失和负面影响，否则，就不可能做出全面、客观的评价。
他的瘤子还不太大。	他的瘤子还不是很大。
那幢楼高不了。	那幢楼矮。
好不漂亮。	很不漂亮。
这碗汤喝了我一头汗。	我一头的汗是因为喝了这一碗汤。
杯子里面的水。	杯子里面有水。
兄弟两个谁也不服谁。	兄弟两个都不服气对方。
什么事语法？简单的说，就是组词造句的规则。	简单的说，组词造句的规则就是语法。
教练细心观察、认真分析比赛现场发生的每一个细节。	教练一边细心观察比赛现场发生的每一个细节，另一边又做了认真分析。
他们家跑了一条狗。	他们家少了一条狗。
在我洗澡的时候，他在看电视。	当他在看电视的时候，我在洗澡。
假设真的没有文明和文化，那么这个世界就像个未成品。	假设真的没有文明和文化，这个世界便像个未成品。
他做错了事，难免被人背后说闲话。	他做错了事，难免不被人背后说闲。
我国在这一方面的法律规定与贵国的法律规定相同。	我国与贵国在这一方面的法律规定相同。
这次活动与其说是在培养孩子们吃苦精神，还不如说是给他们一次体验集体生活的机会。	这次活动与其说是在培养孩子们吃苦精神，不如说是给他们一次体验集体生活的机会。
他高兴坏了。	他太高兴了。
风遇到防护林，速度就减少了百分之七十到八十。到了距离防护林等于林木高度二十米的地方，风速又恢复原来的强度。所以防护林必须是并行排列的许多林带，两列之间的距离不要超过林木高度的二十倍。	虽然风的速度遇到防护林就减少了百分之七十到八十，但是到了距离为林木高度二十倍的地方，风速又恢复原来的强度。因此防护林必须是并行排列的许多林带，两列之间的距离不要超过林木高度的二十倍。
我没去，我怎么知道她在不在场呢？	我不知道她在不在场，因为我没去？
他没看电影。	电影他没看。
人人都知道这件事。	没人不知道这件事。
桅杆被狂风吹断了。	狂风把桅杆吹断了。
村民自发组织起巡逻队，以防不测。	村民自发组织起巡逻队，免得不测。
非说不可。	一定要说。
新同学都办完了入学手续。	所有新同学的入学手续都办完了。
下班了，都。	已经下班了。
总务处长邀请各年级学生代表就学校的伙食问题与管理部门进行对话。	各年级学生代表被总务处长邀请与管理部门进行对话，讨论学校的伙食问题。
质量好极了。	质量相当好。
尽管他赢得了冠军，可是没有赢得人们的尊重。	虽然他赢得了冠军，然而没有赢得人们的尊重。
吃饱了饭。	我把饭吃饱了。
明天下雨的话，活动就会泡汤。	明天下雨的话，活动便会泡汤。
一根烟他都没有抽过。	他没抽过一根烟。
风遇到防护林，速度就减少了百分之七十到八十。到了距离防护林等于林木高度二十米的地方，风速又恢复原来的强度。所以防护林必须是并行排列的许多林带，两列之间的距离不要超过林木高度的二十倍。	风的速度遇到防护林就减少了百分之七十到八十。到了距离为林木高度二十倍的地方，风速又恢复原来的强度。故防护林必须是并行排列的许多林带，两列之间的距离不要超过林木高度的二十倍。
有钱没处花。	有钱没地方花。
算是罚我个包揽闲事。	包揽这个闲事算是罚我。
我觉得佳艳的德语水平远在我之上，虽然我的考试成绩比他高。	虽然我的德语考试成绩比佳艳高。然而我觉得他的水平远在我之上。
老李看样子不会来了。	老李估计不会来了。
我已经很久没有亲自开汽车啦。	我已经很久没有自己开汽车啦。
我从小王那儿借了两本小说。	我借了小王两本小说。
没有喝完的半杯水。	半杯水是没有喝完的。
把纸撕了一半。	纸被撕了一半。
那个小姑娘蓝眼睛。	那诗歌蓝眼睛的小姑娘。
因为时间太仓促了，他们放弃了这次参赛的机会。	由于时间太仓促了，他们放弃了这次参赛的机会。
这箱子轻不了。	这箱子重。
缺不了你的钱花。	少不了你花的钱。
你没有放下包袱。	包袱你没放下。
他不但细心听取了我们的意见，而且立刻通知组内成员前来商量，态度甚至比我们还要积极。	他不光细心听取了我们的意见，更是立刻通知组内成员前来商量，态度甚至比我们还要积极。
他买了王教授一本书。	王教授的书被他买了。
想说又不敢说。	一方面想说，一方面又不敢说。
任凭风吹浪打，都毫不动摇。	无论风吹浪打，都毫不动摇。
本来他是不愿意告诉我们的。	原本他是不愿意告诉我们的。
我看电影看了八十块钱。	那场电影要看我八十块钱。
尽管他赢得了冠军，可是没有赢得人们的尊重。	尽管他赢得了冠军，却没有赢得人们的尊重。
我们无论评价什么样的历史人物，都必须全面的看待，不但要看到他们的历史功绩和贡献，而且要看到他们的过失和负面影响，否则，就不可能做出全面、客观的评价。	我们不管评价什么样的历史人物，总是必须全面的看待，不仅要看到他们的历史功绩和贡献，也要看到他们的过失和负面影响，否则，就不可能做出全面、客观的评价。
你不觉得我们的战士很可爱吗？	你不认为我们的战士很可爱吗？
我喝酒喝了半个月的工资。	这瓶酒要喝我三个月的工资。
她发怔的时候你来了。	你来的时候她正在发怔。
东西全给吃光了。	吃完了所有的东西。
打一次球累好几天。	累好几天因为打一次球。
他这个人没个正经的。	他这个人从不正经。
通货膨胀是一种货币现象，过量的货币追逐有限的商品。	通货膨胀是一种货币现象，即过量的货币追逐有限的商品。
我觉得佳艳的德语水平远在我之上，虽然我的考试成绩比他高。	我觉得佳艳的德语水平远在我之上，虽是我的考试成绩比他高。
他拿了王教授一本书。	王教授的一本书被他拿了。
通过宏观调控，既保持了经济快速发展的良好势头，又纠正了经济增长过程中的不健康因素。	宏观调控，第一，保持了经济快速发展的良好势头，第二，纠正了经济增长过程中的不健康因素。
